tag_id,subloc_sequence,detection_counts,dwell_times,similarity_score,similarity(in_days)
989.001040933081,"[1.0, 0.01, 1.0, 0.01]","[7, 8, 4, 4]","[0.01, 0.01, 0.01, 0.01]",0.00396607142857143,4.59036044973545e-08
989.001039407161,"[1.0, 1.0, 0.01]","[4, 7, 7]","[0.01, 0.01, 0.01]",0.00394285714285714,4.56349206349206e-08
989.001041737758,"[1.0, 0.01, 1.0]","[20, 20, 3]","[0.01, 0.01, 0.01]",0.00383833333333333,4.44251543209877e-08
989.001039602632,"[1.0, 0.01, 1.0, 0.01, 1.0]","[8, 6, 8, 6, 8]","[0.01, 0.01, 0.01, 0.01, 0.01]",0.00378333333333333,4.37885802469136e-08
989.002028433888,"[1.0, 0.01, 1.0, 0.01]","[6, 6, 5, 5]","[0.01, 0.01, 0.01, 0.01]",0.00370333333333333,4.28626543209877e-08
989.001042042971,"[0.01, 1.0, 0.01]","[1, 3, 3]","[0.01, 0.01, 0.01]",0.00346666666666667,4.01234567901235e-08
989.00103940541,"[1.0, 0.01, 1.0, 0.01]","[7, 8, 5, 4]","[0.01, 0.01, 0.01, 0.01]",0.00346607142857143,4.01165674603175e-08
989.002028431689,"[0.01, 0.01, 1.0, 0.01]","[2, 3, 3, 3]","[0.01, 0.01, 0.01, 0.01]",0.00345,3.99305555555556e-08
989.001040922133,"[0.01, 1.0]","[1, 3]","[0.01, 0.01]",0.00343333333333333,3.97376543209877e-08
989.001041730457,"[0.01, 1.0, 0.01]","[2, 3, 3]","[0.01, 0.01, 0.01]",0.00341666666666667,3.95447530864198e-08
989.00104583615,"[0.01, 0.01, 1.0]","[2, 3, 3]","[0.01, 0.01, 0.01]",0.00341666666666667,3.95447530864198e-08
989.001038892946,"[0.01, 1.0, 0.01]","[3, 3, 3]","[0.01, 0.01, 0.01]",0.0034,3.93518518518519e-08
989.001041738273,"[0.01, 1.0, 0.01]","[3, 3, 3]","[0.01, 0.01, 0.01]",0.0034,3.93518518518519e-08
989.001040921664,"[0.01, 1.0, 0.01]","[3, 3, 3]","[0.01, 0.01, 0.01]",0.0034,3.93518518518519e-08
989.001041745797,"[1.0, 0.01]","[3, 2]","[0.01, 0.01]",0.00338333333333333,3.9158950617284e-08
989.001041737867,"[0.01, 1.0, 0.01]","[21, 3, 3]","[0.01, 0.01, 0.01]",0.00337142857142857,3.9021164021164e-08
989.001038854561,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001038734042,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001042813279,"[0.01, 1.0]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001045740736,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001040919669,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.002027702065,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041743111,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.002027701441,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001042042828,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041757006,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041738036,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001040481558,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001040923151,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001040923931,"[0.01, 1.0]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041748594,"[0.01, 1.0]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001038855408,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041737984,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041758576,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001038876902,"[0.01, 1.0]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041759002,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.00202770445,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001045734264,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001034166806,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.00104573869,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001045736907,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.002028408404,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.00104573867,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001045737948,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001039397017,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001040932246,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041757611,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041757607,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001040918344,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001041739077,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001045740098,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001040933925,"[0.01, 1.0]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001034169156,"[0.01, 1.0]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.00202770567,"[1.0, 0.01]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.002028433123,"[0.01, 1.0]","[3, 3]","[0.01, 0.01]",0.00336666666666667,3.8966049382716e-08
989.001042040856,"[0.01, 1.0, 1.0, 0.01]","[1, 5, 8, 8]","[0.01, 0.01, 0.01, 0.01]",0.0033625,3.89178240740741e-08
989.001040919022,"[1.0, 0.01]","[3, 4]","[0.01, 0.01]",0.00335833333333333,3.88695987654321e-08
989.001038858865,"[1.0, 0.01]","[3, 4]","[0.01, 0.01]",0.00335833333333333,3.88695987654321e-08
989.002027698275,"[1.0, 0.01]","[3, 4]","[0.01, 0.01]",0.00335833333333333,3.88695987654321e-08
989.001039722234,"[1.0, 0.01]","[3, 4]","[0.01, 0.01]",0.00335833333333333,3.88695987654321e-08
989.001045740048,"[0.01, 1.0]","[5, 3]","[0.01, 0.01]",0.00335333333333333,3.88117283950617e-08
989.001038723171,"[1.0, 1.0, 0.01]","[6, 6, 6]","[0.01, 0.01, 0.01]",0.00335,3.87731481481481e-08
989.001039718979,"[1.0, 0.01]","[3, 6]","[0.01, 0.01]",0.00335,3.87731481481481e-08
989.001042811569,"[1.0, 1.0, 0.01]","[6, 6, 6]","[0.01, 0.01, 0.01]",0.00335,3.87731481481481e-08
989.001041749534,"[0.01, 1.0]","[7, 3]","[0.01, 0.01]",0.00334761904761905,3.87455908289242e-08
989.001041737033,"[0.01, 1.0]","[20, 3]","[0.01, 0.01]",0.00333833333333333,3.86381172839506e-08
989.001041741231,"[0.01, 1.0]","[21, 3]","[0.01, 0.01]",0.00333809523809524,3.86353615520282e-08
989.001038735797,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001038725919,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001038736505,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001038738432,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.002027644942,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001045157665,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001041991377,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.00104092137,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040921256,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040920995,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001038727976,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001045740137,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040920818,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001039718945,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001039719273,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040920517,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040920475,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001041918448,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001042511044,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040921857,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.00202769692,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001038851327,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040923184,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001042811626,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001038865242,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.002027701413,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001041758255,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040923748,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.00104175896,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.002027702657,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001041736582,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001038857583,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.002027703303,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.002027705396,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001038857953,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001041757339,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.00104093099,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040931326,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001041757887,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001042044595,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040931831,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001042810062,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040932423,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040933385,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040923323,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.002027702528,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040922704,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.002027695366,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001038856006,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001041737803,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001041758909,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040922257,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040923099,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.00103887776,[1.0],[3],[0.01],0.00333333333333333,3.85802469135802e-08
989.001040933524,"[1.0, 0.01, 1.0, 0.01]","[7, 7, 6, 6]","[0.01, 0.01, 0.01, 0.01]",0.00312619047619048,3.61827601410935e-08
989.001040933424,"[1.0, 1.0, 0.01]","[6, 7, 7]","[0.01, 0.01, 0.01]",0.00310952380952381,3.59898589065256e-08
989.001040934448,"[1.0, 0.01, 1.0]","[21, 4, 4]","[0.01, 0.01, 0.01]",0.00300119047619048,3.47360008818342e-08
989.001038744993,"[1.0, 0.01, 1.0]","[8, 6, 6]","[0.01, 0.01, 0.01]",0.00293333333333333,3.39506172839506e-08
989.00104176052,"[1.0, 1.0, 0.01]","[6, 8, 8]","[0.01, 0.01, 0.01]",0.00292916666666667,3.39023919753086e-08
989.001034176469,"[1.0, 0.01, 1.0, 0.01]","[7, 5, 7, 5]","[0.01, 0.01, 0.01, 0.01]",0.00289714285714286,3.3531746031746e-08
989.00103888915,"[1.0, 0.01, 1.0, 0.01]","[7, 7, 7, 7]","[0.01, 0.01, 0.01, 0.01]",0.00288571428571429,3.33994708994709e-08
989.001041748849,"[1.0, 0.01, 0.01, 1.0]","[7, 7, 7, 7]","[0.01, 0.01, 0.01, 0.01]",0.00288571428571429,3.33994708994709e-08
989.001039407017,"[1.0, 1.0, 0.01]","[5, 12, 12]","[0.01, 0.01, 0.01]",0.00284166666666667,3.28896604938272e-08
989.001038904575,"[1.0, 1.0, 0.01]","[6, 9, 9]","[0.01, 0.01, 0.01]",0.00278888888888889,3.22788065843621e-08
989.001039716491,"[1.0, 0.01, 1.0, 0.01]","[8, 8, 7, 7]","[0.01, 0.01, 0.01, 0.01]",0.00270535714285714,3.1312003968254e-08
989.001040932293,"[1.0, 1.0, 0.01]","[8, 7, 7]","[0.01, 0.01, 0.01]",0.00269285714285714,3.1167328042328e-08
989.001042004959,[0.01],[10],[2.67],0.00267,3.09027777777778e-08
989.001041747164,"[1.0, 0.01, 1.0, 0.01, 0.01]","[9, 9, 7, 7, 4]","[0.01, 0.01, 0.01, 0.01, 0.01]",0.00259007936507936,2.99777704291593e-08
989.001042045035,"[0.01, 1.0, 0.01]","[4, 4, 2]","[0.01, 0.01, 0.01]",0.002575,2.98032407407407e-08
989.001040913742,"[0.01, 0.01, 1.0]","[3, 4, 4]","[0.01, 0.01, 0.01]",0.00255833333333333,2.96103395061728e-08
989.002027698319,"[0.01, 1.0, 0.01]","[3, 4, 4]","[0.01, 0.01, 0.01]",0.00255833333333333,2.96103395061728e-08
989.001039619359,"[1.0, 1.0, 0.01]","[9, 7, 7]","[0.01, 0.01, 0.01]",0.00255396825396825,2.95598177542622e-08
989.001039401744,"[1.0, 1.0, 0.01]","[9, 7, 7]","[0.01, 0.01, 0.01]",0.00255396825396825,2.95598177542622e-08
989.001041759273,"[0.01, 1.0, 0.01]","[4, 4, 4]","[0.01, 0.01, 0.01]",0.00255,2.95138888888889e-08
989.001045736477,"[0.01, 1.0, 0.01]","[5, 4, 4]","[0.01, 0.01, 0.01]",0.002545,2.94560185185185e-08
989.001041736355,"[0.01, 1.0, 0.01]","[21, 4, 4]","[0.01, 0.01, 0.01]",0.0025297619047619,2.9279651675485e-08
989.001041738068,"[0.01, 1.0, 0.01]","[21, 4, 4]","[0.01, 0.01, 0.01]",0.0025297619047619,2.9279651675485e-08
989.0010417587,"[0.01, 1.0, 0.01]","[21, 4, 4]","[0.01, 0.01, 0.01]",0.0025297619047619,2.9279651675485e-08
989.001041759463,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041758437,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.00103939835,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001039719519,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001042811464,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001042810014,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001045731869,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001045732867,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001039403117,"[0.01, 1.0]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001038746223,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041756529,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041739764,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041757795,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.00103872658,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041738452,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040920757,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041738297,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001042004593,"[0.01, 1.0]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041738185,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.00104173818,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040924365,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040921583,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040921982,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.00104173781,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.00104173775,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040923677,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041737481,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040923666,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040922821,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040923602,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.002027698327,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040923486,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041757807,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040920809,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041738563,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041739181,"[0.01, 1.0]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041739494,"[0.01, 1.0]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041723918,"[0.01, 1.0]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041739332,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.0010457357,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.00103886758,"[0.01, 1.0]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041739224,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001042045661,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001041738688,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.002027698838,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040918958,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001040919263,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001038887543,"[1.0, 0.01]","[4, 4]","[0.01, 0.01]",0.002525,2.9224537037037e-08
989.001038886471,"[1.0, 1.0, 0.01]","[8, 8, 8]","[0.01, 0.01, 0.01]",0.0025125,2.90798611111111e-08
989.001038856318,"[1.0, 0.01]","[4, 8]","[0.01, 0.01]",0.0025125,2.90798611111111e-08
989.001040918413,"[0.01, 1.0]","[21, 4]","[0.01, 0.01]",0.0025047619047619,2.89902998236332e-08
989.001041739183,"[0.01, 1.0]","[21, 4]","[0.01, 0.01]",0.0025047619047619,2.89902998236332e-08
989.001041757569,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.00202840867,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.002028407415,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001034168619,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001040923839,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001034167111,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001040923696,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.002028407736,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001040923749,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001040923708,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041739566,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001040923118,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001044927791,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001045733117,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.00104573524,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001045157701,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001045155433,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041740719,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041741104,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001045832169,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001038726906,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.002027698263,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001038748415,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001038726737,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041739525,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.00103872616,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001038724899,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.002027697285,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001040922635,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041738429,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041742113,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001038888946,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041917235,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001039400974,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041989355,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041758979,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001042510531,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001038901127,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001038894171,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001041759711,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001042048462,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001038879006,[1.0],[4],[0.01],0.0025,2.89351851851852e-08
989.001039730225,"[1.0, 0.01, 1.0, 0.01]","[9, 9, 8, 8]","[0.01, 0.01, 0.01, 0.01]",0.00238472222222222,2.76009516460905e-08
989.001040916849,"[1.0, 0.01, 0.01, 1.0]","[8, 8, 9, 9]","[0.01, 0.01, 0.01, 0.01]",0.00238472222222222,2.76009516460905e-08
989.001038738755,"[1.0, 1.0, 0.01]","[9, 8, 8]","[0.01, 0.01, 0.01]",0.00237361111111111,2.74723508230453e-08
989.001040931322,"[1.0, 1.0, 0.01]","[9, 8, 8]","[0.01, 0.01, 0.01]",0.00237361111111111,2.74723508230453e-08
989.001039730135,"[1.0, 0.01, 0.01, 1.0]","[10, 10, 9, 9]","[0.01, 0.01, 0.01, 0.01]",0.00213222222222222,2.46784979423868e-08
989.001041750655,"[0.01, 0.01, 1.0, 0.01]","[5, 5, 5, 5]","[0.01, 0.01, 0.01, 0.01]",0.00206,2.38425925925926e-08
989.001045732897,"[0.01, 1.0, 0.01]","[5, 5, 3]","[0.01, 0.01, 0.01]",0.00205333333333333,2.37654320987654e-08
989.001040914832,"[0.01, 1.0, 0.01]","[3, 5, 5]","[0.01, 0.01, 0.01]",0.00205333333333333,2.37654320987654e-08
989.001040931432,"[1.0, 0.01]","[5, 2]","[0.01, 0.01]",0.00205,2.37268518518519e-08
989.001039727448,"[0.01, 1.0, 0.01]","[5, 5, 5]","[0.01, 0.01, 0.01]",0.00204,2.36111111111111e-08
989.001041729351,"[0.01, 0.01, 1.0]","[5, 5, 5]","[0.01, 0.01, 0.01]",0.00204,2.36111111111111e-08
989.0010417501,"[0.01, 0.01, 1.0]","[5, 5, 5]","[0.01, 0.01, 0.01]",0.00204,2.36111111111111e-08
989.001045837484,"[0.01, 0.01, 1.0]","[5, 5, 5]","[0.01, 0.01, 0.01]",0.00204,2.36111111111111e-08
989.001041728927,"[0.01, 1.0, 0.01]","[5, 5, 5]","[0.01, 0.01, 0.01]",0.00204,2.36111111111111e-08
989.001041729157,"[0.01, 0.01, 1.0]","[5, 5, 5]","[0.01, 0.01, 0.01]",0.00204,2.36111111111111e-08
989.001045158626,"[0.01, 0.01, 1.0]","[5, 5, 5]","[0.01, 0.01, 0.01]",0.00204,2.36111111111111e-08
989.00202843256,"[0.01, 1.0, 0.01]","[5, 5, 5]","[0.01, 0.01, 0.01]",0.00204,2.36111111111111e-08
989.001041730757,"[0.01, 0.01, 1.0]","[5, 5, 5]","[0.01, 0.01, 0.01]",0.00204,2.36111111111111e-08
989.001042003769,"[0.01, 1.0, 0.01]","[7, 5, 5]","[0.01, 0.01, 0.01]",0.00203428571428571,2.35449735449735e-08
989.001042004107,"[1.0, 0.01]","[5, 3]","[0.01, 0.01]",0.00203333333333333,2.35339506172839e-08
989.001041748377,"[1.0, 0.01]","[5, 5]","[0.01, 0.01]",0.00202,2.33796296296296e-08
989.002028426829,"[0.01, 1.0]","[5, 5]","[0.01, 0.01]",0.00202,2.33796296296296e-08
989.001041758787,"[0.01, 1.0]","[5, 5]","[0.01, 0.01]",0.00202,2.33796296296296e-08
989.001042004997,"[0.01, 1.0]","[5, 5]","[0.01, 0.01]",0.00202,2.33796296296296e-08
989.001038724743,"[1.0, 0.01]","[5, 5]","[0.01, 0.01]",0.00202,2.33796296296296e-08
