tag_id,loc_code,start_date,end_date,dwell_time,number_of_detections
989.001042810167,202,2024-10-21,2024-10-21,0 days 00:00:00,2
989.001041731383,9B,2024-10-21,2024-10-21,0 days 00:31:38.580000,10
989.001042810167,201,2024-10-21,2024-10-21,0 days 00:00:00,2
989.001041747154,9B,2024-10-21,2024-10-25,3 days 10:29:30.800000,34
989.002028417496,921,2024-10-21,2024-10-21,0 days 00:00:00,5
989.001042810356,44,2024-10-21,2024-10-21,0 days 00:00:00,5
989.001045843131,9A,2024-10-21,2024-10-21,0 days 00:02:42.180000,15
989.001041731383,9A,2024-10-21,2024-10-21,0 days 00:00:00,5
989.001042810356,45,2024-10-21,2024-10-21,0 days 00:10:59.680000,25
989.001041731383,9B,2024-10-21,2024-10-21,0 days 00:00:00,5
989.001041730816,9A,2024-10-21,2024-10-21,0 days 00:00:00,5
989.001041730816,9B,2024-10-21,2024-10-21,0 days 00:02:09.550000,10
989.001041731405,9A,2024-10-21,2024-10-21,0 days 00:00:00,5
989.001041731405,9B,2024-10-21,2024-10-21,0 days 01:38:46.570000,185
989.001041731383,9A,2024-10-21,2024-10-22,0 days 10:02:54.810000,15
989.002028425955,44,2024-10-21,2024-10-21,0 days 00:00:00,5
989.002028425955,45,2024-10-21,2024-10-21,0 days 00:00:00,5
989.001041731704,921,2024-10-21,2024-10-22,0 days 11:14:07.240000,215
989.001041730816,9A,2024-10-21,2024-10-21,0 days 00:00:00,5
989.001041730816,9B,2024-10-21,2024-10-22,0 days 05:09:01.030000,10
989.001045843131,9B,2024-10-21,2024-10-22,0 days 04:49:23.110000,220
989.001042810356,44,2024-10-21,2024-10-21,0 days 00:00:00,5
989.002028409464,401,2024-10-21,2024-10-21,0 days 00:00:00,2
989.001041748112,9B,2024-10-21,2024-10-21,0 days 00:00:00,5
989.001041748613,9A,2024-10-21,2024-10-21,0 days 00:16:56.470000,15
989.001041748112,9A,2024-10-21,2024-10-22,0 days 10:06:31.710000,35
989.001041748613,9B,2024-10-21,2024-10-22,0 days 00:37:47.260000,60
989.001041918327,233,2024-10-21,2024-10-21,0 days 00:00:00,1
989.001041731405,9A,2024-10-21,2024-10-22,0 days 00:02:38.480000,15
989.001042365604,201,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001041731305,9A,2024-10-22,2024-10-22,0 days 00:02:09.160000,10
989.001041727456,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9B,2024-10-22,2024-10-22,0 days 03:16:42.300000,495
989.001040919933,302,2024-10-22,2024-10-22,0 days 00:00:05.420000,6
989.001041748613,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041748613,9B,2024-10-22,2024-10-23,1 days 00:08:14.190000,55
989.001034167547,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001034167547,45,2024-10-22,2024-10-22,0 days 00:02:29.290000,10
989.001041731435,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731435,921,2024-10-22,2024-10-22,0 days 06:53:11.250000,110
989.001045155046,202,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001045155046,201,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001045831571,60,2024-10-22,2024-10-22,0 days 00:00:00,6
989.001041731405,9B,2024-10-22,2024-10-22,0 days 01:56:31.920000,35
989.001045831571,6A,2024-10-22,2024-10-22,0 days 00:29:22.580000,30
989.001045740098,11,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001045740098,12,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001042812432,44,2024-10-22,2024-10-27,5 days 15:59:37.030000,10
989.001042809836,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042809836,45,2024-10-22,2024-10-22,0 days 02:23:15.610000,10
989.001045831571,60,2024-10-22,2024-10-22,0 days 00:04:19.100000,12
989.001045831571,6A,2024-10-22,2024-10-22,0 days 00:35:53.060000,36
989.001045841909,921,2024-10-22,2024-10-22,0 days 10:57:08.850000,10
989.001042810834,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042810834,45,2024-10-22,2024-10-22,0 days 00:04:11.650000,10
989.001042809779,44,2024-10-22,2024-10-27,5 days 12:36:26.530000,10
989.001034167547,44,2024-10-22,2024-11-14,23 days 06:04:39.550000,9
989.001042810834,44,2024-10-22,2024-10-27,5 days 10:53:38.770000,10
989.001041750943,9B,2024-10-22,2024-10-22,0 days 17:53:52.020000,35
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041727829,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:02:01.940000,15
989.001041727829,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730816,9A,2024-10-22,2024-10-22,0 days 09:09:35.320000,10
989.001041727829,9B,2024-10-22,2024-11-11,20 days 08:30:20.110000,7
989.001041731405,9A,2024-10-22,2024-10-22,0 days 05:46:32.800000,285
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:36:35.640000,80
989.001039605738,AA,2024-10-22,2024-10-22,0 days 00:08:45.320000,2
989.001041731305,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9B,2024-10-22,2024-10-22,0 days 00:02:00.960000,15
989.001041731305,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9B,2024-10-22,2024-10-22,0 days 00:01:00,10
989.001041731305,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731305,9B,2024-10-22,2024-10-22,0 days 04:39:35.240000,225
989.001041727966,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042809829,44,2024-10-22,2024-11-04,13 days 16:09:35.460000,9
989.001045843131,9B,2024-10-22,2024-10-22,0 days 03:38:49.800000,1055
989.001045831571,60,2024-10-22,2024-10-22,0 days 00:00:00,6
989.001045831571,6A,2024-10-22,2024-10-22,0 days 01:03:25.800000,36
989.001041748660,921,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042809836,44,2024-10-22,2024-10-27,5 days 10:08:29.540000,10
989.001042808719,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042810737,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042810701,401,2024-10-22,2024-10-22,0 days 00:10:56.340000,4
989.001042810701,402,2024-10-22,2024-10-22,0 days 00:05:50.570000,6
989.001042811849,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042811849,45,2024-10-22,2024-10-22,0 days 00:33:46.850000,15
989.001041730907,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045734880,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042810701,401,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001045734880,45,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045734880,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730907,921,2024-10-22,2024-10-22,0 days 06:45:29.320000,10
989.001044927289,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001042811849,44,2024-10-22,2024-10-27,5 days 15:47:10.330000,10
989.001034166523,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001034166523,45,2024-10-22,2024-10-22,0 days 00:30:40.290000,10
989.001045731200,45,2024-10-22,2024-10-26,4 days 11:21:18.520000,15
989.001045734952,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045734952,45,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045734952,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045734952,45,2024-10-22,2024-10-22,0 days 00:04:35.220000,10
989.001045156716,202,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001045734952,44,2024-10-22,2024-10-22,0 days 11:42:52.060000,50
989.001045156716,201,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001034166523,44,2024-10-22,2024-10-27,5 days 08:50:29.630000,10
989.001042045629,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041746341,921,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045734696,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001045732104,44,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:01:00,10
989.001045732104,45,2024-10-22,2024-10-24,1 days 19:22:46.770000,10
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:01:00.120000,10
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:11:24.950000,20
989.001041746341,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731435,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:31:09.470000,110
989.001040932413,701,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041749031,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041749031,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041749031,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001044931474,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041749031,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041749031,9B,2024-10-22,2024-11-02,11 days 01:06:28.830000,8
989.001045838867,9A,2024-10-22,2024-10-22,0 days 00:40:31.980000,40
989.001040916085,702,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041730175,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001040924192,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730175,9A,2024-10-22,2024-10-22,0 days 00:02:35.620000,10
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:06:10.370000,20
989.001041730355,921,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:01:02.600000,10
989.001041730175,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:01:00,10
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:02:00.060000,15
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 01:40:57.160000,145
989.001041730345,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730345,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042045370,202,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001042045370,201,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:00:59.350000,10
989.001041727770,921,2024-10-22,2024-10-24,2 days 06:36:26.480000,33
989.001045841179,9A,2024-10-22,2024-10-22,0 days 04:19:33.510000,90
989.001045838867,9B,2024-10-22,2024-10-22,0 days 11:08:10.860000,70
989.001042513878,202,2024-10-22,2024-10-27,5 days 05:31:09.120000,4
989.001042512382,202,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001041727086,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042512382,201,2024-10-22,2024-10-23,1 days 06:51:31.470000,4
989.001041727086,9A,2024-10-22,2024-10-22,0 days 00:34:02.560000,80
989.001040922602,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001041731383,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731383,9A,2024-10-22,2024-10-22,0 days 00:30:12.980000,100
989.001041731405,9B,2024-10-22,2024-10-22,0 days 00:02:33.920000,10
989.001042811137,202,2024-10-22,2024-10-29,7 days 04:48:39.320000,3
989.001040924097,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001041731405,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042811712,402,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001042811712,401,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001041731405,9B,2024-10-22,2024-10-24,2 days 13:42:04.010000,39
989.001041727086,9B,2024-10-22,2024-10-24,1 days 18:05:05.420000,164
989.001040920834,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001041748112,9B,2024-10-22,2024-10-22,0 days 00:05:49.240000,15
989.001041731383,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731383,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.002027697600,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001041731383,9B,2024-10-22,2024-10-22,0 days 00:00:59.410000,10
989.001041731383,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731383,9B,2024-10-22,2024-10-22,0 days 12:07:24.540000,25
989.001041730355,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042044996,232,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001042044996,231,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041748112,9A,2024-10-22,2024-10-22,0 days 00:02:19.300000,15
989.001041727966,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041731704,922,2024-10-22,2024-11-02,11 days 04:30:52.050000,9
989.001045740938,232,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041749900,9B,2024-10-22,2024-10-22,0 days 00:16:15.200000,25
989.001041746803,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041746803,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045740938,231,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001042045979,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001044924819,232,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001040920836,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041749900,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041749900,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041749900,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001044924819,231,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001040934241,402,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001040933560,701,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001040934241,401,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001040933785,232,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001042044036,202,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001042044036,201,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001040933785,231,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001042045480,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001045156137,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041748112,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041748112,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001039721242,232,2024-10-22,2024-10-22,0 days 00:00:00,1
989.002028417496,922,2024-10-22,2024-10-22,0 days 07:21:55.920000,75
989.001040923700,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001041744229,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001039721242,231,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041749900,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041749900,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041749900,9B,2024-10-22,2024-11-02,10 days 21:50:10.310000,18
989.001041747522,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041747522,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.002028432560,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001040931474,7A,2024-10-22,2024-10-22,0 days 00:11:24.430000,48
989.001041743222,301,2024-10-22,2024-10-22,0 days 00:01:45.890000,9
989.001040931474,7B,2024-10-22,2024-10-22,0 days 00:05:03.490000,24
989.001040921974,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001042044372,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041728193,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041728193,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041728193,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041746341,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041746341,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042045725,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041730816,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730816,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045844291,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001040916212,921,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001040916212,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730907,922,2024-10-22,2024-10-22,0 days 03:16:48.880000,10
989.001042041379,232,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001042041379,231,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041730355,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730355,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730816,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730816,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:08:43.320000,40
989.001042812835,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001042045957,201,2024-10-22,2024-10-22,0 days 00:01:16.590000,4
989.001039602729,AB,2024-10-22,2024-10-22,0 days 01:56:34.110000,2
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:06:10.700000,35
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001040933442,7A,2024-10-22,2024-10-22,0 days 00:07:23.420000,28
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:13:48.940000,60
989.001041727319,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041727319,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042362358,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:05:24.940000,10
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041747564,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041747564,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 04:33:45.260000,10
989.001040933442,7B,2024-10-22,2024-10-22,0 days 00:02:59.950000,16
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:01:04.280000,10
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045155514,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:04:59.590000,30
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:01:00,10
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:02:00,15
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:03:59.980000,25
989.001041730355,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041730355,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:48:06.900000,230
989.001042512220,202,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001042512220,201,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001041750528,9A,2024-10-22,2024-10-22,0 days 00:03:15.520000,15
989.001040917299,921,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001040917299,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041750528,9B,2024-10-22,2024-10-22,0 days 00:09:22.900000,10
989.001040922458,302,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001041750528,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041750528,9B,2024-10-22,2024-10-22,0 days 00:03:26.050000,15
989.001041743222,302,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001040922458,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001042808687,401,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001042044370,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041750528,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041750528,9B,2024-10-22,2024-10-22,0 days 00:03:43.590000,15
989.001041743222,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001045841909,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001039742207,9A,2024-10-22,2024-10-22,0 days 00:00:59.280000,10
989.001041750528,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041750528,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041727966,9B,2024-10-22,2024-10-22,0 days 00:03:21.500000,10
989.001038723162,202,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001038723162,201,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001041919154,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041727966,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001042364566,232,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:00:59.990000,10
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:03:00.050000,20
989.001042364566,231,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001041728456,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041728456,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 00:32:04.380000,165
989.001041749981,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001039602729,AA,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001040929763,7A,2024-10-22,2024-10-22,0 days 00:05:59.790000,28
989.001040929763,7B,2024-10-22,2024-10-22,0 days 00:03:59.800000,20
989.001041729253,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9B,2024-10-22,2024-10-22,0 days 02:42:39.430000,405
989.001039602729,AB,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001039602729,AA,2024-10-22,2024-10-22,0 days 00:00:00,1
989.002028427424,7A,2024-10-22,2024-10-22,0 days 00:00:00,4
989.002028427424,7B,2024-10-22,2024-10-22,0 days 00:04:59.750000,24
989.001045157371,232,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001042809239,401,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001040917299,9A,2024-10-22,2024-10-22,0 days 00:02:20.270000,10
989.001045157371,231,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001040917299,9B,2024-10-22,2024-10-22,0 days 00:01:31.140000,10
989.001040917299,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001038865681,302,2024-10-22,2024-10-25,2 days 17:53:18.250000,9
989.001040921664,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001041728413,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041728413,9A,2024-10-22,2024-10-22,0 days 00:00:59.410000,10
989.001041728413,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041728413,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041728413,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041728413,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041728413,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041728413,9A,2024-10-22,2024-11-11,19 days 18:28:48.810000,7
989.001044931309,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001042362673,201,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001042362673,202,2024-10-22,2024-10-23,0 days 16:41:56.880000,4
989.001045837484,922,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001038723131,401,2024-10-22,2024-10-22,0 days 00:00:00,2
989.002028415963,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.002028415963,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041729253,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041729253,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001041727087,9A,2024-10-22,2024-11-02,10 days 22:30:32.300000,8
989.001042360195,202,2024-10-22,2024-10-22,0 days 00:00:00,2
989.001042360195,201,2024-10-22,2024-10-22,0 days 00:00:00,2
989.002028432560,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.002028432560,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001040923151,302,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001040923151,301,2024-10-22,2024-10-22,0 days 00:00:00,3
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:02:33.530000,15
989.001040917299,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001040917299,9A,2024-10-22,2024-10-22,0 days 00:02:01.090000,15
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:03:24.620000,15
989.001040917299,9B,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045841179,9A,2024-10-22,2024-10-23,0 days 11:56:20.940000,20
989.001040917299,9A,2024-10-22,2024-10-22,0 days 00:08:48.070000,40
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:00:59.990000,10
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:00:59.990000,10
989.001041744678,233,2024-10-22,2024-10-22,0 days 00:00:00,1
989.001045843131,9A,2024-10-22,2024-10-22,0 days 00:00:00,5
989.001045843131,9B,2024-10-22,2024-10-22,0 days 00:32:36.950000,50
989.002028417496,921,2024-10-22,2024-10-22,0 days 00:00:00,5
